"ID","Age","Sex","Year","date","wt","hlg","RS","sq.date","GR","Y.int","wtd12","wtd114","Notes","R.LX","L.LX","Hbase","AgeClass","max_hlg","min_hlg","Reproduction","LambID","Lamb_Sex","density","mu","sd","cohort","age_class","age_scaled","density_scaled","hlg_scaled","mu_scaled"
"S10",3,2,2016,65,56.8,20,0,8.06225774829855,NA,NA,NA,NA,NA,3.3,3.4,14.4,"Ewe",23.5,12.1,2,"V3",1,31,-0.207191672483429,1.3303469883988,2013,"madame",-0.887206533158197,-0.76709055201678,-0.68102321283621,-0.0790865300149824
"S10",3,2,2016,115,60.4,21,0,10.7238052947636,NA,NA,NA,NA,NA,4.3,4,14,"Ewe",23.5,12.1,2,"V3",1,31,-0.207191672483429,1.3303469883988,2013,"madame",-0.887206533158197,-0.76709055201678,-0.442837390311043,-0.0790865300149824
"S5",3,2,2016,5,59,19.8,0,2.23606797749979,2.67860736483127,52.5045018225051,61.7831977342806,81.1039926568086,NA,1.6,1.7,13.9,"Ewe",25,15.5,3,NA,NA,31,-0.492698025540224,1.40869227125899,2013,"madame",-0.887206533158197,-0.76709055201678,-0.728660377341244,-0.426196015055401
"S5",3,2,2016,8,59.5,NA,0,2.82842712474619,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25,15.5,3,NA,NA,31,-0.492698025540224,1.40869227125899,2013,"madame",-0.887206533158197,-0.76709055201678,NA,-0.426196015055401
"S5",3,2,2016,30,67.2,20.1,0,5.47722557505166,NA,NA,NA,NA,NA,2.4,2.3,14.2,"Ewe",25,15.5,3,NA,NA,31,-0.492698025540224,1.40869227125899,2013,"madame",-0.887206533158197,-0.76709055201678,-0.657204630583693,-0.426196015055401
"S5",3,2,2016,56,72.6,20.7,0,7.48331477354788,NA,NA,NA,NA,NA,2.6,2.6,14.5,"Ewe",25,15.5,3,NA,NA,31,-0.492698025540224,1.40869227125899,2013,"madame",-0.887206533158197,-0.76709055201678,-0.514293137068593,-0.426196015055401
"S8",3,2,2016,8,49.9,22.2,0,2.82842712474619,2.74952331041443,42.0868943563217,51.6112431035972,71.4435547416165,NA,2.5,2.4,13.7,"Ewe",33.1,13.6,0,NA,NA,31,0.257967612629574,1.27429077990651,2013,"madame",-0.887206533158197,-0.76709055201678,-0.157014403280843,0.486439239161947
"S8",3,2,2016,27,56.3,23.2,0,5.19615242270663,NA,NA,NA,NA,NA,3.5,3.3,14.7,"Ewe",33.1,13.6,0,NA,NA,31,0.257967612629574,1.27429077990651,2013,"madame",-0.887206533158197,-0.76709055201678,0.0811714192443247,0.486439239161947
"S8",3,2,2016,56,62.7,24.8,0,7.48331477354788,NA,NA,NA,NA,NA,4.9,4.2,15.3,"Ewe",33.1,13.6,0,NA,NA,31,0.257967612629574,1.27429077990651,2013,"madame",-0.887206533158197,-0.76709055201678,0.462268735284593,0.486439239161947
"S9",3,2,2016,3,59.9,19.4,0,1.73205080756888,1.32819008692418,57.2601438752913,61.8609943363967,71.4412294333809,NA,0,0,13.3,"Ewe",24.8,10.2,3,"V17",1,31,0.0457635018881195,1.34980850538154,2013,"madame",-0.887206533158197,-0.76709055201678,-0.823934706351311,0.228448273937178
"S9",3,2,2016,9,59.9,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.8,10.2,3,"V17",1,31,0.0457635018881195,1.34980850538154,2013,"madame",-0.887206533158197,-0.76709055201678,NA,0.228448273937178
"S9",3,2,2016,34,64,19.8,0,5.8309518948453,NA,NA,NA,NA,NA,3.1,3.1,13.2,"Ewe",24.8,10.2,3,"V17",1,31,0.0457635018881195,1.34980850538154,2013,"madame",-0.887206533158197,-0.76709055201678,-0.728660377341244,0.228448273937178
"S9",3,2,2016,56,70.8,20.7,0,7.48331477354788,NA,NA,NA,NA,NA,4,3.7,13.6,"Ewe",24.8,10.2,3,"V17",1,31,0.0457635018881195,1.34980850538154,2013,"madame",-0.887206533158197,-0.76709055201678,-0.514293137068593,0.228448273937178
"S9",3,2,2016,123,70.4,22.8,0,11.0905365064094,NA,NA,NA,NA,NA,5.8,5.8,13,"Ewe",24.8,10.2,3,"V17",1,31,0.0457635018881195,1.34980850538154,2013,"madame",-0.887206533158197,-0.76709055201678,-0.0141029097657419,0.228448273937178
"U5",3,2,2016,5,NA,15.7,0,2.23606797749979,NA,NA,NA,NA,NA,2.1,1.8,11.9,"Ewe",28.2,12.5,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,-1.70522224969443,NA
"U5",3,2,2016,9,39.5,NA,0,3,2.80467302851111,30.6668251689704,40.3822125397328,60.6123190943835,NA,NA,NA,NA,"Ewe",28.2,12.5,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,NA,NA
"U5",3,2,2016,27,44.5,16.9,0,5.19615242270663,NA,NA,NA,NA,NA,2.7,2.7,12.8,"Ewe",28.2,12.5,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,-1.41939926266423,NA
"U5",3,2,2016,65,53.6,18.8,0,8.06225774829855,NA,NA,NA,NA,NA,4.5,0.7,13.3,"Ewe",28.2,12.5,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,-0.966846199866411,NA
"U8",3,2,2016,5,NA,20,0,2.23606797749979,NA,NA,NA,NA,NA,1.1,1.2,12.6,"Ewe",26.4,16.2,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,-0.68102321283621,NA
"U8",3,2,2016,9,52.2,NA,0,3,1.74990176704036,47.0175666583036,53.0792263793314,65.7012678249935,NA,NA,NA,NA,"Ewe",26.4,16.2,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,NA,NA
"U8",3,2,2016,27,56.3,21.2,0,5.19615242270663,NA,NA,NA,NA,NA,2.7,3,13.1,"Ewe",26.4,16.2,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,-0.39520022580601,NA
"U8",3,2,2016,41,58.1,22,0,6.40312423743285,NA,NA,NA,NA,NA,3.2,3.8,13.5,"Ewe",26.4,16.2,0,NA,NA,31,NA,NA,2013,"madame",-0.887206533158197,-0.76709055201678,-0.204651567785876,NA
"26B",4,2,1973,90,63.8,NA,0,9.48683298050514,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",-Inf,Inf,0,NA,NA,16,-0.396704634419993,1.39118998678381,1969,"madame",-0.587975223156883,-1.32165946088202,NA,-0.30949032286228
"28D",4,2,1973,90,66.3,NA,0,9.48683298050514,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.1,24.7,4,NA,0,16,0.0981111455768881,1.43022035895033,1969,"madame",-0.587975223156883,-1.32165946088202,NA,0.292090863495503
"34C",4,2,1973,91,62.9,NA,0,9.53939201416946,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",20.8,20,4,NA,0,16,-0.108243795398715,1.3511569411537,1969,"madame",-0.587975223156883,-1.32165946088202,NA,0.041211131641203
"35C",4,2,1973,57,60.2,NA,1,7.54983443527075,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",-Inf,Inf,5,"18D",1,16,-0.437278215978339,1.35984096077964,1969,"madame",-0.587975223156883,-1.32165946088202,NA,-0.358818384568009
"35C",4,2,1973,84,62.4,NA,1,9.16515138991168,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",-Inf,Inf,5,"18D",1,16,-0.437278215978339,1.35984096077964,1969,"madame",-0.587975223156883,-1.32165946088202,NA,-0.358818384568009
"4D",4,2,1973,53,64.9,NA,0,7.28010988928052,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",29.2,24.1,4,NA,0,16,0.396910331381411,1.3742399450276,1969,"madame",-0.587975223156883,-1.32165946088202,NA,0.65536134908947
"5D",4,2,1973,57,55.2,NA,0,7.54983443527075,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",23.2,23.2,0,NA,NA,16,-0.0115568954079604,1.46304699781294,1969,"madame",-0.587975223156883,-1.32165946088202,NA,0.158759969720015
"27C",4,2,1975,18,50.9,19.8,0,4.24264068711928,2.57998423300444,39.9540539209291,48.8911193040565,67.5005455767175,NA,NA,NA,NA,"Ewe",26.6,19.8,4,NA,0,28,0.551134293634625,1.22388873895307,1971,"madame",-0.587975223156883,-0.878004333789828,-0.728660377341244,0.842861905716163
"27C",4,2,1975,84,63.6,NA,0,9.16515138991168,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.6,19.8,4,NA,0,28,0.551134293634625,1.22388873895307,1971,"madame",-0.587975223156883,-0.878004333789828,NA,0.842861905716163
"12E",4,2,1975,48,63.6,25.9,0,6.92820323027551,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.2,25.9,4,NA,0,28,0.823871950573378,1.27785092969625,1971,"madame",-0.587975223156883,-0.878004333789828,0.724273140062276,1.17444761873989
"33D",4,2,1975,57,53.6,20.8,0,7.54983443527075,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",23.3,20.8,1,NA,0,28,-0.384661956203956,1.16622769313008,1971,"madame",-0.587975223156883,-0.878004333789828,-0.490474554816076,-0.294849220171145
"19C",4,2,1975,63,54.5,20.1,1,7.93725393319377,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",20.1,20.1,5,"20F",1,28,-1.59163044681082,1.30258008279842,1971,"madame",-0.587975223156883,-0.878004333789828,-0.657204630583693,-1.7622428762108
"19C",4,2,1975,81,60,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",20.1,20.1,5,"20F",1,28,-1.59163044681082,1.30258008279842,1971,"madame",-0.587975223156883,-0.878004333789828,NA,-1.7622428762108
"27B",4,2,1975,17,54.5,24.4,0,4.12310562561766,1.41057761803719,48.6840394877005,53.5702803565813,63.7447767154836,NA,NA,NA,NA,"Ewe",28.9,24.4,4,NA,0,28,-0.155383358739725,1.41383387952818,1971,"madame",-0.587975223156883,-0.878004333789828,0.366994406274525,-0.0160996405400143
"27B",4,2,1975,75,60.9,NA,0,8.66025403784439,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",28.9,24.4,4,NA,0,28,-0.155383358739725,1.41383387952818,1971,"madame",-0.587975223156883,-0.878004333789828,NA,-0.0160996405400143
"9D",4,2,1976,45,59.1,21.6,0,6.70820393249937,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24,18.5,1,NA,0,29,-0.891933769288973,1.17242714408702,1972,"madame",-0.587975223156883,-0.841033073198812,-0.299925896795942,-0.911574052842147
"4E",4,2,1976,78,63.6,22.1,1,8.83176086632785,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",22.1,18.4,5,"23G",2,29,-0.800285650874924,1.11149081885937,1972,"madame",-0.587975223156883,-0.841033073198812,-0.180832985533359,-0.800151204113819
"21C",4,2,1976,14,51.8,22.3,1,3.74165738677394,NA,NA,51.2,NA,NA,NA,NA,NA,"Ewe",24.4,19.8,5,"15G",1,29,0.708205593598161,1.12437196307442,1972,"madame",-0.587975223156883,-0.841033073198812,-0.133195821028326,1.03382416438831
"27D",4,2,1977,17,54.5,NA,0,4.12310562561766,1.15907606793642,49.4831109402382,53.4981504395699,61.8585661175953,NA,NA,NA,NA,"Ewe",21.6,16.5,4,NA,0,28,-0.371358177274767,1.11124728887879,1973,"madame",-0.587975223156883,-0.878004333789828,NA,-0.278674911600562
"27D",4,2,1977,27,55,21,0,5.19615242270663,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.6,16.5,4,NA,0,28,-0.371358177274767,1.11124728887879,1973,"madame",-0.587975223156883,-0.878004333789828,-0.442837390311043,-0.278674911600562
"27D",4,2,1977,46,57.7,20.2,0,6.78232998312527,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.6,16.5,4,NA,0,28,-0.371358177274767,1.11124728887879,1973,"madame",-0.587975223156883,-0.878004333789828,-0.633386048331177,-0.278674911600562
"27D",4,2,1977,76,59.5,20.5,0,8.71779788708135,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.6,16.5,4,NA,0,28,-0.371358177274767,1.11124728887879,1973,"madame",-0.587975223156883,-0.878004333789828,-0.561930301573627,-0.278674911600562
"21D",4,2,1977,24,58.6,22.1,0,4.89897948556636,3.05550972568824,42.960593863374,53.5448795531581,NA,NA,NA,NA,NA,"Ewe",25.5,20.6,4,NA,0,28,0.038219162170432,0.961589530906294,1973,"madame",-0.587975223156883,-0.878004333789828,-0.180832985533359,0.219276107201345
"21D",4,2,1977,45,61.8,22.5,0,6.70820393249937,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,20.6,4,NA,0,28,0.038219162170432,0.961589530906294,1973,"madame",-0.587975223156883,-0.878004333789828,-0.0855586565232922,0.219276107201345
"21D",4,2,1977,63,68.2,23,0,7.93725393319377,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,20.6,4,NA,0,28,0.038219162170432,0.961589530906294,1973,"madame",-0.587975223156883,-0.878004333789828,0.0335342547392914,0.219276107201345
"14E",4,2,1977,25,50.4,26,0,5,4.99298497811921,25.6035079961068,42.8992079603117,NA,NA,NA,NA,NA,"Ewe",27.2,19.8,3,"14H",1,28,0.327236414370892,0.999106123993491,1973,"madame",-0.587975223156883,-0.878004333789828,0.748091722314793,0.570654031037394
"14E",4,2,1977,45,59.5,26,0,6.70820393249937,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.2,19.8,3,"14H",1,28,0.327236414370892,0.999106123993491,1973,"madame",-0.587975223156883,-0.878004333789828,0.748091722314793,0.570654031037394
"14E",4,2,1977,63,65,25.5,0,7.93725393319377,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.2,19.8,3,"14H",1,28,0.327236414370892,0.999106123993491,1973,"madame",-0.587975223156883,-0.878004333789828,0.62899881105221,0.570654031037394
"3E",4,2,1977,76,57.7,NA,1,8.71779788708135,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",19.5,18,5,"11H",1,28,-1.4027081461566,1.14632220004296,1973,"madame",-0.587975223156883,-0.878004333789828,NA,-1.53255719044363
"8E",4,2,1978,27,57.6,26.6,0,5.19615242270663,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.5,18.7,3,"12I",2,31,1.65466962500803,1.09321603450441,1974,"madame",-0.587975223156883,-0.76709055201678,0.891003215829894,2.18450483763626
"18E",4,2,1978,42,57.6,26.5,1,6.48074069840786,1.854751640486,45.6284890483558,52.0533487309993,65.4316723138248,NA,NA,NA,NA,"Ewe",27.7,24,5,"9I",1,31,1.53537049317555,1.21455966546142,1974,"madame",-0.587975223156883,-0.76709055201678,0.867184633577377,2.03946477189766
"18E",4,2,1978,62,60.3,26.8,1,7.87400787401181,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.7,24,5,"9I",1,31,1.53537049317555,1.21455966546142,1974,"madame",-0.587975223156883,-0.76709055201678,0.938640380334927,2.03946477189766
"18E",4,2,1978,133,67,27.7,1,11.5325625946708,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.7,24,5,"9I",1,31,1.53537049317555,1.21455966546142,1974,"madame",-0.587975223156883,-0.76709055201678,1.15300762060758,2.03946477189766
"4F",4,2,1978,42,53.1,18.5,1,6.48074069840786,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.5,18.2,5,"26I",2,31,-1.68980928584139,1.16769619001173,1974,"madame",-0.587975223156883,-0.76709055201678,-1.03830194662396,-1.88160556601753
"4F",4,2,1978,71,56.2,NA,1,8.42614977317636,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.5,18.2,5,"26I",2,31,-1.68980928584139,1.16769619001173,1974,"madame",-0.587975223156883,-0.76709055201678,NA,-1.88160556601753
"11F",4,2,1979,19,NA,18.8,0,4.35889894354067,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",23,17,1,NA,0,33,-0.120300643809968,1.13641139511237,1975,"madame",-0.587975223156883,-0.693148030834749,-0.966846199866411,0.0265528012803104
"11F",4,2,1979,33,62.3,NA,0,5.74456264653803,2.74501274421618,46.5311023253049,56.0398264712697,75.8396033953011,NA,NA,NA,NA,"Ewe",23,17,1,NA,0,33,-0.120300643809968,1.13641139511237,1975,"madame",-0.587975223156883,-0.693148030834749,NA,0.0265528012803104
"11F",4,2,1979,67,69,19.6,0,8.18535277187245,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",23,17,1,NA,0,33,-0.120300643809968,1.13641139511237,1975,"madame",-0.587975223156883,-0.693148030834749,-0.776297541846277,0.0265528012803104
"7G",4,2,1979,10,60.5,23.7,1,3.16227766016838,1.4398647670433,56.8713978652634,61.8590894183014,71.7,NA,NA,NA,NA,"Ewe",26,23.3,5,"3J",2,33,0.153352307522645,0.838407161691784,1975,"madame",-0.587975223156883,-0.693148030834749,0.200264330506908,0.359251299929686
"7G",4,2,1979,26,65,24,1,5.09901951359278,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26,23.3,5,"3J",2,33,0.153352307522645,0.838407161691784,1975,"madame",-0.587975223156883,-0.693148030834749,0.271720077264459,0.359251299929686
"7G",4,2,1979,55,68.3,24.7,1,7.41619848709566,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26,23.3,5,"3J",2,33,0.153352307522645,0.838407161691784,1975,"madame",-0.587975223156883,-0.693148030834749,0.438450153032076,0.359251299929686
"7G",4,2,1979,118,71.9,24.5,1,10.8627804912002,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26,23.3,5,"3J",2,33,0.153352307522645,0.838407161691784,1975,"madame",-0.587975223156883,-0.693148030834749,0.390812988527042,0.359251299929686
"16F",4,2,1979,10,50.5,20.3,1,3.16227766016838,1.78809965236841,45.9524409436698,52.146418139474,65.0439809320073,NA,NA,NA,NA,"Ewe",21.8,15.3,5,"2J",1,33,-0.051951742635902,1.07057712729402,1975,"madame",-0.587975223156883,-0.693148030834749,-0.60956746607866,0.10964920749194
"16F",4,2,1979,26,55.5,21.1,1,5.09901951359278,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.8,15.3,5,"2J",1,33,-0.051951742635902,1.07057712729402,1975,"madame",-0.587975223156883,-0.693148030834749,-0.419018808058526,0.10964920749194
"16F",4,2,1979,40,58.7,20.9,1,6.32455532033676,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.8,15.3,5,"2J",1,33,-0.051951742635902,1.07057712729402,1975,"madame",-0.587975223156883,-0.693148030834749,-0.46665597256356,0.10964920749194
"16F",4,2,1979,63,60.5,NA,1,7.93725393319377,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.8,15.3,5,"2J",1,33,-0.051951742635902,1.07057712729402,1975,"madame",-0.587975223156883,-0.693148030834749,NA,0.10964920749194
"16F",4,2,1979,78,61.4,NA,1,8.83176086632785,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.8,15.3,5,"2J",1,33,-0.051951742635902,1.07057712729402,1975,"madame",-0.587975223156883,-0.693148030834749,NA,0.10964920749194
"16F",4,2,1979,96,62.7,NA,1,9.79795897113271,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.8,15.3,5,"2J",1,33,-0.051951742635902,1.07057712729402,1975,"madame",-0.587975223156883,-0.693148030834749,NA,0.10964920749194
"10F",4,2,1979,26,54.2,23.8,1,5.09901951359278,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.1,18.1,5,"10J",1,33,1.31920118116714,1.0729461849135,1975,"madame",-0.587975223156883,-0.693148030834749,0.224082912759425,1.7766530418979
"10F",4,2,1979,55,64.5,24.8,1,7.41619848709566,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",27.1,18.1,5,"10J",1,33,1.31920118116714,1.0729461849135,1975,"madame",-0.587975223156883,-0.693148030834749,0.462268735284593,1.7766530418979
"19F",4,2,1979,29,62,20.5,1,5.3851648071345,3.24282756998167,45.3165287569798,56.5496834593963,79.9401987216741,NA,NA,NA,NA,"Ewe",21.9,15,5,"7J",1,33,-0.0809196083688729,1.06180415397126,1975,"madame",-0.587975223156883,-0.693148030834749,-0.561930301573627,0.0744310035898667
"19F",4,2,1979,67,75,21,1,8.18535277187245,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.9,15,5,"7J",1,33,-0.0809196083688729,1.06180415397126,1975,"madame",-0.587975223156883,-0.693148030834749,-0.442837390311043,0.0744310035898667
"19F",4,2,1979,83,72.5,21.1,1,9.1104335791443,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.9,15,5,"7J",1,33,-0.0809196083688729,1.06180415397126,1975,"madame",-0.587975223156883,-0.693148030834749,-0.419018808058526,0.0744310035898667
"14G",4,2,1980,23,53,23.7,0,4.79583152331272,2.86009411450639,39.7671569951597,49.6745230078099,70.3043818557445,NA,NA,NA,NA,"Ewe",25.5,22.3,1,NA,0,32,0.324921907739839,1.08098805973869,1976,"madame",-0.587975223156883,-0.730119291425764,0.200264330506908,0.567840127962293
"14G",4,2,1980,42,59,23.7,0,6.48074069840786,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,22.3,1,NA,0,32,0.324921907739839,1.08098805973869,1976,"madame",-0.587975223156883,-0.730119291425764,0.200264330506908,0.567840127962293
"14G",4,2,1980,106,69,23.6,0,10.295630140987,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",25.5,22.3,1,NA,0,32,0.324921907739839,1.08098805973869,1976,"madame",-0.587975223156883,-0.730119291425764,0.176445748254392,0.567840127962293
"5G",4,2,1980,39,53.5,23.4,1,6.2449979983984,2.45372141986707,38.1765146443028,46.6762056427224,64.3748982442236,NA,NA,NA,NA,"Ewe",23.9,23.4,5,"8K",2,32,1.3667803601456,1.10651101960127,1976,"madame",-0.587975223156883,-0.730119291425764,0.128808583749358,1.83449828469912
"5G",4,2,1980,124,65.5,23.9,1,11.13552872566,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",23.9,23.4,5,"8K",2,32,1.3667803601456,1.10651101960127,1976,"madame",-0.587975223156883,-0.730119291425764,0.247901495011942,1.83449828469912
"19G",4,2,1980,38,45.5,22.9,1,6.16441400296898,1.554656682459,36.0648878671387,41.4502186151767,52.6639572657534,NA,NA,NA,NA,"Ewe",24.3,15,5,"17K",2,32,-0.368817331819069,1.14628822246433,1976,"madame",-0.587975223156883,-0.730119291425764,0.00971567248677433,-0.275585833027522
"19G",4,2,1980,63,49.3,22.6,1,7.93725393319377,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.3,15,5,"17K",2,32,-0.368817331819069,1.14628822246433,1976,"madame",-0.587975223156883,-0.730119291425764,-0.0617400742707752,-0.275585833027522
"19G",4,2,1980,80,49,22.6,1,8.94427190999916,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.3,15,5,"17K",2,32,-0.368817331819069,1.14628822246433,1976,"madame",-0.587975223156883,-0.730119291425764,-0.0617400742707752,-0.275585833027522
"19G",4,2,1980,124,53.6,23.2,1,11.13552872566,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",24.3,15,5,"17K",2,32,-0.368817331819069,1.14628822246433,1976,"madame",-0.587975223156883,-0.730119291425764,0.0811714192443247,-0.275585833027522
"3H",4,2,1980,29,54.5,25.6,1,5.3851648071345,1.8972906544203,44.2827771389106,50.8549919658225,64.5401494561562,NA,NA,NA,NA,"Ewe",26.4,20.7,5,"7K",1,32,1.06315164552699,1.13070675946274,1976,"madame",-0.587975223156883,-0.730119291425764,0.652817393304727,1.46535621256531
"3H",4,2,1980,108,64,26.4,1,10.3923048454133,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",26.4,20.7,5,"7K",1,32,1.06315164552699,1.13070675946274,1976,"madame",-0.587975223156883,-0.730119291425764,0.84336605132486,1.46535621256531
"8H",4,2,1980,40,53.7,20.3,1,6.32455532033676,2.72147870283917,36.7334851131985,46.1606873398334,65.7907132234123,NA,NA,NA,NA,"Ewe",20.8,17.2,5,"10K",1,32,0.163519833264169,1.10806558257226,1976,"madame",-0.587975223156883,-0.730119291425764,-0.60956746607866,0.371612652265594
"8H",4,2,1980,103,65.3,20.8,1,10.1488915650922,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",20.8,17.2,5,"10K",1,32,0.163519833264169,1.10806558257226,1976,"madame",-0.587975223156883,-0.730119291425764,-0.490474554816076,0.371612652265594
"8H",4,2,1980,132,67.3,20.7,1,11.4891252930761,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",20.8,17.2,5,"10K",1,32,0.163519833264169,1.10806558257226,1976,"madame",-0.587975223156883,-0.730119291425764,-0.514293137068593,0.371612652265594
"15I",4,2,1981,13,54,26.7,1,3.60555127546399,2.3525264651098,46.0902705619111,53.9,71.2081956298884,NA,NA,NA,NA,"Ewe",30.6,18,5,"20L",2,31,0.878837790801318,1.1047622442063,1977,"madame",-0.587975223156883,-0.76709055201678,0.91482179808241,1.24127332784255
"15I",4,2,1981,30,60,26.8,1,5.47722557505166,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.6,18,5,"20L",2,31,0.878837790801318,1.1047622442063,1977,"madame",-0.587975223156883,-0.76709055201678,0.938640380334927,1.24127332784255
"15I",4,2,1981,47,62,27,1,6.85565460040104,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.6,18,5,"20L",2,31,0.878837790801318,1.1047622442063,1977,"madame",-0.587975223156883,-0.76709055201678,0.98627754483996,1.24127332784255
"15I",4,2,1981,77,66.5,27.4,1,8.77496438739212,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.6,18,5,"20L",2,31,0.878837790801318,1.1047622442063,1977,"madame",-0.587975223156883,-0.76709055201678,1.08155187385003,1.24127332784255
"5I",4,2,1981,22,52.5,19.7,0,4.69041575982343,2.88580502219296,39.0351508463707,49.0315794432471,69.8468910683249,NA,NA,NA,NA,"Ewe",21.7,18,3,"4L",2,31,-0.563822495064335,1.07208511498724,1977,"madame",-0.587975223156883,-0.76709055201678,-0.752478959593761,-0.512666868421582
"5I",4,2,1981,46,58.8,19.8,0,6.78232998312527,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.7,18,3,"4L",2,31,-0.563822495064335,1.07208511498724,1977,"madame",-0.587975223156883,-0.76709055201678,-0.728660377341244,-0.512666868421582
"5I",4,2,1981,64,62,NA,0,8,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",21.7,18,3,"4L",2,31,-0.563822495064335,1.07208511498724,1977,"madame",-0.587975223156883,-0.76709055201678,NA,-0.512666868421582
"21I",4,2,1982,10,52.5,26.3,0,3.16227766016838,3.25277563610895,42.2175545340125,53.4851693374939,76.9474400007478,NA,NA,NA,NA,"Ewe",30.4,18.6,1,NA,0,35,1.10617636971158,0.996326784620488,1978,"madame",-0.587975223156883,-0.619205509652717,0.819547469072343,1.5176642950154
"21I",4,2,1982,49,65,27.3,0,7,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.4,18.6,1,NA,0,35,1.10617636971158,0.996326784620488,1978,"madame",-0.587975223156883,-0.619205509652717,1.05773329159751,1.5176642950154
"21I",4,2,1982,73,70,27.4,0,8.54400374531753,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.4,18.6,1,NA,0,35,1.10617636971158,0.996326784620488,1978,"madame",-0.587975223156883,-0.619205509652717,1.08155187385003,1.5176642950154
"21I",4,2,1982,100,NA,27.7,0,10,NA,NA,NA,NA,NA,NA,NA,NA,"Ewe",30.4,18.6,1,NA,0,35,1.10617636971158,0.996326784620488,1978,"madame",-0.587975223156883,-0.619205509652717,1.15300762060758,1.5176642950154
