ID;Age;Sex;Year;date;wt;hlg;RS;sq.date;GR;Y-int;wtd12;wtd114;Notes;R LX;L LX;Hbase;AgeClass
22Q;7;2;1992;4;54;24.7;1;2;2.088051877565628;49.82389624486875;57.056907948756084;72.11802614163696;NA;NA;NA;NA;Ewe
22Q;7;2;1992;80;68.5;26;1;8.94427190999916;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
14Q;7;2;1992;11;58.5;20.9;0;3.3166247903554;NA;NA;58.8;NA;NA;NA;NA;NA;Ewe
14Q;7;2;1992;27;58;27.8;2;5.196152422706632;1.6709136408204444;49.4612470751244;55.24929192692642;67.30159201816429;NA;NA;NA;NA;Ewe
14Q;7;2;1992;56;62.5;28.1;2;7.483314773547883;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
14Q;7;2;1992;98;65;27.2;2;9.899494936611665;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
14Q;7;2;1992;119;68.3;27.7;2;10.908712114635714;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
17Q;7;2;1992;14;56.25;25.6;2;3.7416573867739413;NA;NA;NA;NA;pregnant;NA;NA;NA;Ewe
17Q;7;2;1992;63;57.5;25.2;2;7.937253933193772;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
1QR;7;2;1992;8;65.5;23.3;2;2.8284271247461903;NA;NA;NA;NA;pregnant;NA;NA;NA;Ewe
1QR;7;2;1992;60;66;23.6;2;7.745966692414834;1.7317804248940853;53.35446099477973;NA;71.84468059137387;NA;NA;NA;NA;Ewe
1QR;7;2;1992;94;72.25;22.5;2;9.695359714832659;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
1QR;7;2;1992;117;70.75;23.4;2;10.816653826391969;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
9Q;7;2;1992;47;65.25;NA;2;6.855654600401044;0.4723620504295729;62.01164893591763;63.64791107860567;67.05505854835418;NA;NA;NA;NA;Ewe
9Q;7;2;1992;135;67.5;23.6;2;11.61895003862225;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
6R;7;2;1993;25;55.5;25.3;3;5;2.0698018283017348;45.381771171314114;52.551564704551325;67.48104529209174;NA;7;7;NA;Ewe
6R;7;2;1993;49;60.2;27.5;3;7;NA;NA;NA;NA;NA;7.4;6;NA;Ewe
6R;7;2;1993;94;65.5;24.7;3;9.695359714832659;NA;NA;NA;NA;NA;4.8;4.2;NA;Ewe
6R;7;2;1993;121;68;25.1;3;11;NA;NA;NA;NA;NA;5.7;6.1;NA;Ewe
6R;7;2;1993;143;66.5;NA;3;11.958260743101398;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
15R;7;2;1993;18;56.5;22.9;1;4.242640687119285;1.7979249901657866;49.44887420465138;55.67688637058566;68.64531932465148;NA;7.5;6.8;NA;Ewe
15R;7;2;1993;49;63;23;1;7;NA;NA;NA;NA;NA;7.4;7.4;NA;Ewe
15R;7;2;1993;123;69;23.1;1;11.090536506409418;NA;NA;NA;NA;NA;7.6;7.7;NA;Ewe
20R;7;2;1993;27;61.8;25.4;2;5.196152422706632;1.473583340236664;55.06840379964469;60.172896490224495;70.80185312335155;NA;8;8.9;NA;Ewe
20R;7;2;1993;57;67.5;29.3;2;7.54983443527075;NA;NA;NA;NA;NA;7.4;7.5;NA;Ewe
20R;7;2;1993;108;71;24.8;2;10.392304845413264;NA;NA;NA;NA;NA;8.5;7.7;NA;Ewe
20R;7;2;1993;132;71;23.7;2;11.489125293076057;NA;NA;NA;NA;NA;7.3;7.6;NA;Ewe
25R;7;2;1993;44;55.5;27.4;3;6.6332495807108;1.434238636200227;45.986337167785614;50.9545398035832;61.29970308649544;NA;6.3;6.6;NA;Ewe
25R;7;2;1993;117;61.5;27.3;3;10.816653826391969;NA;NA;NA;NA;NA;7.7;7.4;NA;Ewe
26R;7;2;1993;26;56;25.5;3;5.0990195135927845;0.3395831073231887;55.16020724405271;56.33652312782023;58.78593608094239;NA;6.2;6;NA;Ewe
26R;7;2;1993;66;60;25.3;3;8.12403840463596;NA;NA;NA;NA;NA;6.5;6.7;NA;Ewe
26R;7;2;1993;108;57.5;25.9;3;10.392304845413264;NA;NA;NA;NA;NA;6.4;6;NA;Ewe
9R;7;2;1993;21;61.2;24.8;4;4.58257569495584;1.7041554354956436;54.50714331541864;60.410337743975546;72.70241090020562;NA;6.5;6.7;NA;Ewe
9R;7;2;1993;47;68;25.5;4;6.855654600401044;NA;NA;NA;NA;NA;6.4;7.3;NA;Ewe
9R;7;2;1993;90;70.5;25.1;4;9.486832980505138;NA;NA;NA;NA;NA;6.8;7;NA;Ewe
9R;7;2;1993;118;72.5;25.3;4;10.862780491200215;NA;NA;NA;NA;NA;6.4;6.8;NA;Ewe
2S;7;2;1993;21;55.2;25.3;3;4.58257569495584;2.2239217845703974;45.59201388815234;53.29567894990419;69.33682678201046;NA;7;NA;NA;Ewe
2S;7;2;1993;49;62;24.9;3;7;NA;NA;NA;NA;NA;7.7;NA;NA;Ewe
2S;7;2;1993;69;66;24.7;3;8.306623862918075;NA;NA;NA;NA;NA;5.5;NA;NA;Ewe
2S;7;2;1993;87;63.5;28;3;9.327379053088816;NA;NA;NA;NA;NA;3.5;NA;NA;Ewe
2S;7;2;1993;124;71;25.1;3;11.135528725660043;NA;NA;NA;NA;NA;6;NA;NA;Ewe
3S;7;2;1993;26;53.5;25;2;5.0990195135927845;2.497;40.5;49.2;67.2;NA;9;8.5;NA;Ewe
3S;7;2;1993;54;58.5;25.2;2;7.3484692283495345;NA;NA;NA;NA;NA;8.5;5;NA;Ewe
3S;7;2;1993;89;NA;25.5;2;9.433981132056603;NA;NA;NA;NA;NA;4;4;NA;Ewe
3S;7;2;1993;143;70.5;NA;2;11.958260743101398;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
6S;7;2;1994;5;56.2;19.2;1;2.23606797749979;2.305214529897804;51.60113874113688;59.58640187270287;76.21391427685573;NA;6.1;NA;NA;Ewe
6S;7;2;1994;29;64.8;20.1;1;5.385164807134504;NA;NA;NA;NA;NA;5.9;NA;NA;Ewe
6S;7;2;1994;52;68.5;19.4;1;7.211102550927978;NA;NA;NA;NA;NA;5.8;NA;NA;Ewe
6S;7;2;1994;97;73.8;20.1;1;9.848857801796104;NA;NA;NA;NA;NA;6.3;5.2;NA;Ewe
13S;7;2;1994;8;NA;28.2;4;2.8284271247461903;NA;NA;NA;NA;NA;NA;6.8;NA;Ewe
13S;7;2;1994;50;66.5;23.5;4;7.0710678118654755;NA;NA;NA;NA;NA;6.7;7;NA;Ewe
13S;7;2;1994;67;69;23.5;4;8.18535277187245;NA;NA;NA;NA;NA;7;6.8;NA;Ewe
25S;7;2;1994;26;66.8;28.2;1;5.0990195135927845;2.008856296826451;56.55680254247819;63.515480754685015;78.00536122369421;NA;13.2;11.8;NA;Ewe
25S;7;2;1994;67;73;28;1;8.18535277187245;NA;NA;NA;NA;NA;8.8;9.6;NA;Ewe
26S;7;2;1994;34;69;20.8;3;5.830951894845301;1.165685794781601;62.202942206123964;66.24087779924743;74.64896943700711;NA;5.5;5.2;NA;Ewe
26S;7;2;1994;89;73.2;23.2;3;9.433981132056603;NA;NA;NA;NA;NA;10;10.1;NA;Ewe
27S;7;2;1994;5;66;23.5;1;2.23606797749979;1.909642233502073;60.84377149201943;67.45877218887061;81.23302161912106;NA;8;2.7;NA;Ewe
27S;7;2;1994;32;69.5;24.7;1;5.656854249492381;NA;NA;NA;NA;NA;4.8;NA;NA;Ewe
27S;7;2;1994;65;77.5;24.6;1;8.06225774829855;NA;NA;NA;NA;NA;5.5;NA;NA;Ewe
29S;7;2;1994;10;54;24.9;1;3.1622776601683795;1.739252713092608;48.5;54.524771398152794;67.07000121768978;NA;6.1;6.1;NA;Ewe
29S;7;2;1994;90;65;25.6;1;9.486832980505138;NA;NA;NA;NA;NA;6.4;7.1;NA;Ewe
15T;7;2;1994;5;56;27.7;0;2.23606797749979;NA;NA;58.6;NA;NA;7.7;NA;NA;Ewe
15T;7;2;1994;17;60;NA;0;4.123105625617661;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
10T;7;2;1995;21;62.5;28;2;4.58257569495584;1.8596455564968362;54.37519658762159;60.81700879532663;74.23063219433831;NA;7.2;7.5;NA;Ewe
10T;7;2;1995;38;66.5;27.2;2;6.164414002968976;NA;NA;NA;NA;NA;7.3;7.7;NA;Ewe
10T;7;2;1995;73;70;27.2;2;8.54400374531753;NA;NA;NA;NA;NA;7.2;7.4;NA;Ewe
11T;7;2;1995;34;59;23.6;3;5.830951894845301;2.093067806239233;45.803878563872786;53.05426544468549;68.15156353108908;NA;5.5;5.3;NA;Ewe
11T;7;2;1995;43;58.5;23.9;3;6.557438524302;NA;NA;NA;NA;NA;5.5;5.1;NA;Ewe
11T;7;2;1995;82;64.5;23.8;3;9.055385138137417;NA;NA;NA;NA;NA;5.1;5.4;NA;Ewe
11T;7;2;1995;125;69.5;23.3;3;11.180339887498949;NA;NA;NA;NA;NA;5.5;5.3;NA;Ewe
12T;7;2;1995;20;67.5;27.5;0;4.47213595499958;1.8899503404459719;59.92082939847502;66.46761737777987;80.09982918341666;NA;NA;7.2;NA;Ewe
12T;7;2;1995;47;75;28.1;0;6.855654600401044;NA;NA;NA;NA;NA;5.9;7.8;NA;Ewe
12T;7;2;1995;83;75.5;28.4;0;9.1104335791443;NA;NA;NA;NA;NA;8.1;8.1;NA;Ewe
12T;7;2;1995;121;81.1;27.5;0;11;NA;NA;NA;NA;NA;7.7;7.9;NA;Ewe
1T;7;2;1995;6;48.5;26.5;1;2.449489742783178;2.0719257318019726;44.34024485003269;51.51739558499472;66.46219588848236;NA;9.7;9.4;NA;Ewe
1T;7;2;1995;32;57.5;26.2;1;5.656854249492381;NA;NA;NA;NA;NA;9.5;9.3;NA;Ewe
1T;7;2;1995;61;61.25;26.6;1;7.810249675906654;NA;NA;NA;NA;NA;9.6;9.5;NA;Ewe
1T;7;2;1995;83;62.25;26.4;1;9.1104335791443;NA;NA;NA;NA;NA;10;9.9;NA;Ewe
1T;7;2;1995;95;64.25;NA;1;9.746794344808963;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
23T;7;2;1995;6;48;29.1;0;2.449489742783178;2.927263247121264;42.119960866773596;52.26000075480165;73.37435055628733;NA;10.6;9.6;NA;Ewe
23T;7;2;1995;18;55;28.9;0;4.242640687119285;NA;NA;NA;NA;NA;10.4;9.5;NA;Ewe
23T;7;2;1995;43;63.5;29.9;0;6.557438524302;NA;NA;NA;NA;NA;11.2;10.5;NA;Ewe
23T;7;2;1995;87;68.5;30.2;0;9.327379053088816;NA;NA;NA;NA;NA;11.5;10.2;NA;Ewe
23T;7;2;1995;109;72.25;30.2;0;10.44030650891055;NA;NA;NA;NA;NA;11.5;10.3;NA;Ewe
26T;7;2;1995;21;61;27.3;3;4.58257569495584;1.810574757988875;52.83063927096992;59.102470232643384;72.16214596201714;NA;5.4;6.2;NA;Ewe
26T;7;2;1995;41;65;28.7;3;6.4031242374328485;NA;NA;NA;NA;NA;5.9;6.2;NA;Ewe
26T;7;2;1995;72;67.25;27.7;3;8.48528137423857;NA;NA;NA;NA;NA;5.7;6.2;NA;Ewe
26T;7;2;1995;98;71.25;27.3;3;9.899494936611665;NA;NA;NA;NA;NA;5.9;6.2;NA;Ewe
28T;7;2;1995;14;55;26;3;3.7416573867739413;1.7788283044790953;49.04973249268095;55.21159373939654;68.04228229960425;NA;6.8;6.7;NA;Ewe
28T;7;2;1995;41;60.5;27.4;3;6.4031242374328485;NA;NA;NA;NA;NA;6.9;7.4;NA;Ewe
28T;7;2;1995;59;65;26.5;3;7.681145747868608;NA;NA;NA;NA;NA;6.5;6.7;NA;Ewe
28T;7;2;1995;87;64;26.2;3;9.327379053088816;NA;NA;NA;NA;NA;6.4;6.9;NA;Ewe
31T;7;2;1995;30;59.5;22.8;5;5.477225575051661;2.4276519247764754;46.67145588782907;55.08084215525478;72.59149548866749;NA;6.4;6.2;NA;Ewe
31T;7;2;1995;54;65.75;23.2;5;7.3484692283495345;NA;NA;NA;NA;NA;6.2;6.5;NA;Ewe
31T;7;2;1995;72;66.5;23.3;5;8.48528137423857;NA;NA;NA;NA;NA;6.5;6.5;NA;Ewe
37T;7;2;1995;16;58.1;25.4;5;4;1.8281765658065856;52.064271139942896;58.39707476389691;71.58371233305981;NA;7;7.1;NA;Ewe
37T;7;2;1995;44;67;25.6;5;6.6332495807108;NA;NA;NA;NA;NA;7.3;7.1;NA;Ewe
37T;7;2;1995;71;66.25;25.5;5;8.426149773176359;NA;NA;NA;NA;NA;7.2;7;NA;Ewe
37T;7;2;1995;108;70.75;26.4;5;10.392304845413264;NA;NA;NA;NA;NA;6.9;7.3;NA;Ewe
40T;7;2;1995;6;56;21;5;2.449489742783178;NA;NA;NA;NA;pregnant;6.9;6.3;NA;Ewe
40T;7;2;1995;35;66.75;21.8;5;5.916079783099616;NA;NA;NA;NA;pregnant;6.9;7.3;NA;Ewe
40T;7;2;1995;64;61.75;22.6;5;8;0.5650232299920263;57.22981416006379;NA;63.262567186688656;NA;7.1;7.7;NA;Ewe
40T;7;2;1995;87;62.5;22.3;5;9.327379053088816;NA;NA;NA;NA;NA;6.7;7.5;NA;Ewe
51T;7;2;1995;19;53.75;22.2;5;4.358898943540674;2.399400333618668;43.920684801215316;52.23220755687038;69.53908216326184;NA;5.8;5.1;NA;Ewe
51T;7;2;1995;37;59.5;22.2;5;6.082762530298219;NA;NA;NA;NA;NA;6.1;5.1;NA;Ewe
51T;7;2;1995;73;64.25;22.2;5;8.54400374531753;NA;NA;NA;NA;NA;5.8;5.1;NA;Ewe
51T;7;2;1995;94;67;22.1;5;9.695359714832659;NA;NA;NA;NA;NA;5.8;4.6;NA;Ewe
58T;7;2;1995;34;54.5;22.5;3;5.830951894845301;2.147040524831251;42.25291133153608;49.69025970955154;65.17686301515934;NA;6.6;NA;NA;Ewe
58T;7;2;1995;53;58.5;22.4;3;7.280109889280518;NA;NA;NA;NA;NA;6.5;6.2;NA;Ewe
58T;7;2;1995;71;60;22.5;3;8.426149773176359;NA;NA;NA;NA;NA;6.7;6.1;NA;Ewe
9T;7;2;1995;18;61.5;30;5;4.242640687119285;2.29689956039238;53.369784816491546;61.32624489369075;77.89378142280098;NA;4.8;7.2;NA;Ewe
9T;7;2;1995;37;69.5;30.2;5;6.082762530298219;NA;NA;NA;NA;NA;5.8;7.4;NA;Ewe
9T;7;2;1995;54;71;21.8;5;7.3484692283495345;NA;NA;NA;NA;NA;6;7;NA;Ewe
9T;7;2;1995;83;73;22;5;9.1104335791443;NA;NA;NA;NA;NA;5.8;7;NA;Ewe
16U;7;2;1996;32;56;24.1;2;5.656854249492381;2.1697651663400253;43.94031133839107;51.45637787459292;67.10689401940351;NA;7.1;7.1;NA;Ewe
16U;7;2;1996;59;61;24.5;2;7.681145747868608;NA;NA;NA;NA;NA;7.3;7.5;NA;Ewe
16U;7;2;1996;88;64.25;24.3;2;9.38083151964686;NA;NA;NA;NA;NA;7.4;7.2;NA;Ewe
16U;7;2;1996;107;66.25;24.6;2;10.344080432788601;NA;NA;NA;NA;NA;7.3;7.3;NA;Ewe
20U;7;2;1996;39;54;26.8;3;6.244997998398398;3.6204678534931753;32.516402054772996;45.05770269927336;71.17213732651962;NA;6.3;6.8;NA;Ewe
20U;7;2;1996;63;63.25;27.2;3;7.937253933193772;NA;NA;NA;NA;NA;6.3;7;NA;Ewe
20U;7;2;1996;88;66.25;27.4;3;9.38083151964686;NA;NA;NA;NA;NA;6.9;7;NA;Ewe
20U;7;2;1996;108;69.5;26.6;3;10.392304845413264;NA;NA;NA;NA;NA;6.6;6.9;NA;Ewe
23U;7;2;1996;19;54.5;21.7;3;4.358898943540674;2.14460361156793;46.005568285811556;53.43447519628287;68.90350104652234;NA;6.8;7.5;NA;Ewe
23U;7;2;1996;53;63.25;22.1;3;7.280109889280518;NA;NA;NA;NA;NA;6.7;5.8;NA;Ewe
23U;7;2;1996;92;66.5;22.3;3;9.591663046625438;NA;NA;NA;NA;NA;6.7;7.4;NA;Ewe
23U;7;2;1996;112;68;22.1;3;10.583005244258363;NA;NA;NA;NA;NA;6.6;7.7;NA;Ewe
27U;7;2;1996;13;51.5;27;9;3.605551275463989;2.8053114018775704;43.510073009231085;51;73.4623828470779;implant lost;7.8;8.3;NA;Ewe
27U;7;2;1996;30;60.5;27.6;9;5.477225575051661;NA;NA;NA;NA;NA;8.3;8.5;NA;Ewe
27U;7;2;1996;57;65.25;27.6;9;7.54983443527075;NA;NA;NA;NA;NA;8.1;8.6;NA;Ewe
27U;7;2;1996;88;72;27.3;9;9.38083151964686;NA;NA;NA;NA;NA;8.5;8.6;NA;Ewe
27U;7;2;1996;134;73.75;28.5;9;11.575836902790225;NA;NA;NA;NA;NA;8.6;9.1;NA;Ewe
28U;7;2;1996;24;56.5;24.1;3;4.898979485566356;2.613852958772114;43.928322631289504;52.98270928047611;71.83643067209937;NA;6.8;6.7;NA;Ewe
28U;7;2;1996;48;62;24;3;6.928203230275509;NA;NA;NA;NA;NA;6.5;6.6;NA;Ewe
28U;7;2;1996;72;66.75;24.5;3;8.48528137423857;NA;NA;NA;NA;NA;7.1;6.8;NA;Ewe
28U;7;2;1996;95;69.75;24.5;3;9.746794344808963;NA;NA;NA;NA;NA;6.7;6.9;NA;Ewe
28U;7;2;1996;107;70.25;24.4;3;10.344080432788601;NA;NA;NA;NA;NA;6.6;6.6;NA;Ewe
29U;7;2;1996;13;61.25;28;4;3.605551275463989;2.0811619199589977;52.99696724948257;60.20611214022054;75.21753306888479;pregnant?;6.9;7.3;NA;Ewe
29U;7;2;1996;47;65.5;29.1;4;6.855654600401044;NA;NA;NA;NA;NA;7.3;7.4;NA;Ewe
29U;7;2;1996;65;70;29.2;4;8.06225774829855;NA;NA;NA;NA;NA;7.2;7.7;NA;Ewe
29U;7;2;1996;92;73.75;28.4;4;9.591663046625438;NA;NA;NA;NA;NA;7;7.4;NA;Ewe
34U;7;2;1996;4;55.5;24.2;1;2;NA;NA;NA;NA;pregnant;7.4;7;NA;Ewe
34U;7;2;1996;21;54.75;24.3;1;4.58257569495584;3.6762309651567042;38.48693305821152;51.22139712151434;77.73805107318965;NA;7.9;7.7;NA;Ewe
34U;7;2;1996;39;61.25;24.4;1;6.244997998398398;NA;NA;NA;NA;NA;8;7.5;NA;Ewe
34U;7;2;1996;58;68;24.1;1;7.615773105863909;NA;NA;NA;NA;NA;7.6;7.3;NA;Ewe
34U;7;2;1996;88;73;24.5;1;9.38083151964686;NA;NA;NA;NA;NA;7.6;7;NA;Ewe
34U;7;2;1996;107;75.75;24.6;1;10.344080432788601;NA;NA;NA;NA;NA;8.1;8;NA;Ewe
37U;7;2;1996;16;62.5;21.5;4;4;NA;NA;NA;NA;pregnant;6.1;5.6;NA;Ewe
37U;7;2;1996;60;65.75;21.8;4;7.745966692414834;1.588088300568811;53.44872091918032;58.94985879235068;70.40473970435352;NA;6.3;6.2;NA;Ewe
37U;7;2;1996;99;69.25;21.8;4;9.9498743710662;NA;NA;NA;NA;NA;6.4;6;NA;Ewe
40U;7;2;1996;4;57.5;23.5;0;2;1.7625327724592723;53.25008993961115;59.355503463410074;72.0686523511588;implant rEMoVED;7.1;NA;NA;Ewe
40U;7;2;1996;28;60.75;24.4;0;5.291502622129181;NA;NA;NA;NA;NA;7.3;5.6;NA;Ewe
40U;7;2;1996;48;66;24.4;0;6.928203230275509;NA;NA;NA;NA;NA;7.5;NA;NA;Ewe
40U;7;2;1996;107;73;15.1;0;10.344080432788601;NA;NA;NA;NA;NA;7.9;NA;NA;Ewe
40U;7;2;1996;138;73;24.9;0;11.74734012447073;NA;NA;NA;NA;NA;8;NA;NA;Ewe
42U;7;2;1996;11;64;30.3;3;3.3166247903554;2.139863461948497;56.066019178322584;63.47850621051218;78.913341361546685;pregnant?;10.5;9.6;NA;Ewe
42U;7;2;1996;50;69;30.2;3;7.0710678118654755;NA;NA;NA;NA;NA;10.8;9.9;NA;Ewe
42U;7;2;1996;88;77.5;31.6;3;9.38083151964686;NA;NA;NA;NA;NA;10;9.5;NA;Ewe
49U;7;2;1996;23;50.25;22.1;3;4.795831523312719;3.217740181692327;37.39718767438582;48.54343966376804;71.75299959431479;NA;5.7;7.4;NA;Ewe
49U;7;2;1996;47;60.5;22.8;3;6.855654600401044;NA;NA;NA;NA;NA;5.6;7.2;NA;Ewe
49U;7;2;1996;60;65.25;22.2;3;7.745966692414834;NA;NA;NA;NA;NA;5.7;7.3;NA;Ewe
49U;7;2;1996;78;66.5;22.1;3;8.831760866327848;NA;NA;NA;NA;NA;6.2;7.3;NA;Ewe
49U;7;2;1996;107;70.25;21.9;3;10.344080432788601;NA;NA;NA;NA;NA;6;7.3;NA;Ewe
49U;7;2;1996;134;73;22.4;3;11.575836902790225;NA;NA;NA;NA;NA;5.7;7.2;NA;Ewe
50U;7;2;1996;18;51.5;21.1;4;4.242640687119285;2.8087358057903082;40.50398087090138;50.233441702159006;70.4928530693245;NA;6.8;6.8;NA;Ewe
50U;7;2;1996;41;59.75;21.2;4;6.4031242374328485;NA;NA;NA;NA;NA;7;7;NA;Ewe
50U;7;2;1996;61;63;21.5;4;7.810249675906654;NA;NA;NA;NA;NA;7;6.8;NA;Ewe
50U;7;2;1996;90;66.25;21.8;4;9.486832980505138;NA;NA;NA;NA;NA;7.5;7.3;NA;Ewe
5U;7;2;1996;13;53;29;3;3.605551275463989;2.950176877228298;43.29029922018583;53.50971192290466;74.78933773835237;NA;8.3;6.2;NA;Ewe
5U;7;2;1996;31;60.75;29;3;5.5677643628300215;NA;NA;NA;NA;NA;8.5;6.4;NA;Ewe
5U;7;2;1996;51;66;29.1;3;7.14142842854285;NA;NA;NA;NA;NA;8.9;6.8;NA;Ewe
5U;7;2;1996;68;66.5;29.2;3;8.246211251235321;NA;NA;NA;NA;NA;9;6.5;NA;Ewe
5U;7;2;1996;88;69.25;29.2;3;9.38083151964686;NA;NA;NA;NA;NA;8.9;6.8;NA;Ewe
5U;7;2;1996;106;74.75;29;3;10.295630140987;NA;NA;NA;NA;NA;8.8;6.5;NA;Ewe
7U;7;2;1996;11;52;21.5;1;3.3166247903554;3.59702340689834;42.17769820795044;54.637787289446294;80.58311712340401;NA;5.3;5.5;NA;Ewe
7U;7;2;1996;30;63.75;22.3;1;5.477225575051661;NA;NA;NA;NA;NA;5.6;5.7;NA;Ewe
7U;7;2;1996;49;68;21.9;1;7;NA;NA;NA;NA;NA;5.8;5.9;NA;Ewe
7U;7;2;1996;88;77.5;21.7;1;9.38083151964686;NA;NA;NA;NA;NA;5.7;6.2;NA;Ewe
7U;7;2;1996;111;79.75;22;1;10.535653752852738;NA;NA;NA;NA;implantED;6.2;6.3;NA;Ewe
7U;7;2;1996;133;82;22.2;1;11.532562594670797;NA;NA;NA;NA;NA;6.1;6.3;NA;Ewe
9U;7;2;1996;4;55;24;3;2;NA;NA;NA;NA;pregnant;6.8;6.9;NA;Ewe
9U;7;2;1996;23;53.75;23.5;3;4.795831523312719;2.559815533781839;43.91666540552335;52.78386641454364;71.24781585971203;NA;6.7;6.7;NA;Ewe
9U;7;2;1996;47;63.5;24;3;6.855654600401044;NA;NA;NA;NA;NA;6.9;7;NA;Ewe
9U;7;2;1996;68;66.25;24;3;8.246211251235321;NA;NA;NA;NA;NA;6.9;7;NA;Ewe
9U;7;2;1996;88;68.75;23.7;3;9.38083151964686;NA;NA;NA;NA;NA;6.7;6.7;NA;Ewe
9U;7;2;1996;114;72;24.1;3;10.677078252031311;NA;NA;NA;NA;NA;6.8;7;NA;Ewe
9U;7;2;1996;138;71.6;NA;3;11.74734012447073;NA;NA;NA;NA;NA;NA;NA;NA;Ewe
11V;7;2;1997;6;51.1;22.6;0;2.449489742783178;2.680925449506926;44.096847420401815;53.38357317749381;NA;Removed;10;9.6;NA;Ewe
11V;7;2;1997;36;58.3;23;0;6;NA;NA;NA;NA;NA;9.8;9.6;NA;Ewe
11V;7;2;1997;50;64.5;23.1;0;7.0710678118654755;NA;NA;NA;NA;NA;10.1;10.1;NA;Ewe
15V;7;2;1997;6;53.6;23.9;9;2.449489742783178;2.68138480160674;47.28506493319806;56.573381885963805;75.91421045995322;implantED;7.7;7.4;NA;Ewe
15V;7;2;1997;32;62.9;24.3;9;5.656854249492381;NA;NA;NA;NA;NA;7.5;7.5;NA;Ewe
15V;7;2;1997;97;73.5;24.3;9;9.848857801796104;NA;NA;NA;NA;NA;8;7.7;NA;Ewe
20V;7;2;1997;22;52.7;24;1;4.69041575982343;2.642560045069636;40.35365833708151;49.507486333202735;68.56827193829001;NA;7.3;NA;NA;Ewe
20V;7;2;1997;52;59.5;23.7;1;7.211102550927978;NA;NA;NA;NA;NA;7.4;NA;NA;Ewe
20V;7;2;1997;102;67;24.2;1;10.099504938362077;NA;NA;NA;NA;NA;7.5;NA;NA;Ewe
21W;7;2;1997;6;57.7;21.3;3;2.449489742783178;NA;NA;NA;NA;pregnant;6.4;6;NA;Ewe
21W;7;2;1997;38;58.6;21.4;3;6.164414002968976;1.8086218551680693;47.953325214890384;54.21839132119258;67.26398076251986;NA;6.4;6;NA;Ewe
21W;7;2;1997;71;64;21.4;3;8.426149773176359;NA;NA;NA;NA;NA;6.3;6;NA;Ewe
21W;7;2;1997;101;66.3;21;3;10.04987562112089;NA;NA;NA;NA;NA;6.2;6;NA;Ewe
21W;7;2;1997;130;68.1;21.2;3;11.40175425099138;NA;NA;NA;NA;NA;6.4;6;NA;Ewe
21X;7;2;1997;6;56.8;21.3;1;2.449489742783178;2.3731454982377405;50.98700444393458;59.20758044983011;NA;NA;4.4;4.1;NA;Ewe
21X;7;2;1997;52;68.1;21.6;1;7.211102550927978;NA;NA;NA;NA;NA;4.5;4.3;NA;Ewe
29V;7;2;1997;18;54;20.6;1;4.242640687119285;NA;NA;NA;NA;NA;5.5;5.3;NA;Ewe
8V;7;2;1997;7;54;22.2;1;2.6457513110645907;NA;NA;NA;NA;pregnant;6.3;6.6;NA;Ewe
8V;7;2;1997;45;57.7;22.4;1;6.708203932499369;1.1462581200666084;50.01066677130984;53.981304899220575;62.24926471926102;NA;6.6;6.7;NA;Ewe
8V;7;2;1997;97;61.3;22.3;1;9.848857801796104;NA;NA;NA;NA;NA;6.9;7.3;NA;Ewe
19W;7;2;1998;8;54.5;25.8;1;2.8284271247461903;2.0860583645498916;48.3324623235293;55.558568498330125;70.60530748182849;NA;8.9;8.9;NA;Ewe
19W;7;2;1998;40;60.9;25.8;1;6.324555320336759;NA;NA;NA;NA;NA;9.3;9.2;NA;Ewe
19W;7;2;1998;91;68.8;25.5;1;9.539392014169456;NA;NA;NA;NA;NA;9.5;9.1;NA;Ewe
19W;7;2;1998;112;70.2;25.5;1;10.583005244258363;NA;NA;NA;NA;NA;9.6;9.9;NA;Ewe
28W;7;2;1998;7;56.1;23.3;0;2.6457513110645907;2.2976451409268326;50.54052615055245;58.499568918723;75.07248332022824;NA;7.4;7;NA;Ewe
28W;7;2;1998;26;63.4;23.8;0;5.0990195135927845;NA;NA;NA;NA;NA;2.9;3.3;NA;Ewe
28W;7;2;1998;45;65.4;23.3;0;6.708203932499369;NA;NA;NA;NA;NA;7;7.5;NA;Ewe
28W;7;2;1998;95;72.9;23.3;0;9.746794344808963;NA;NA;NA;NA;NA;7.9;7.6;NA;Ewe
28W;7;2;1998;128;76.5;24;0;11.313708498984761;NA;NA;NA;NA;NA;8.3;7.8;NA;Ewe
32W;7;2;1998;6;58.8;18.9;NA;2.449489742783178;NA;NA;NA;NA;pregnant;5.8;NA;NA;Ewe
